Time,PM1.0,PM2.5,PM10,Temp,Gas,Humidity,Pressure,Altitude
2025-02-21 15:33:26.390699,0,0,0,24.2290234375,192964,35.90159839138919,1010.0288838720419,26.852575535540193
2025-02-21 15:33:27.403336,0,0,0,24.23,192852,35.895952169044584,1010.0288441621675,26.85290700085826
2025-02-21 15:33:28.415968,0,0,0,24.230390625,193753,35.907474213808094,1010.0226820243092,26.90434357937021
2025-02-21 15:33:29.428794,0,0,0,24.2305859375,194207,35.90749333142795,1010.0315520032901,26.830304197981082
2025-02-21 15:33:30.441438,0,0,0,24.2305859375,194093,35.90749333142795,1010.0281374168939,26.858806329972776
2025-02-21 15:33:31.453595,0,0,0,24.2313671875,193302,35.9075698022915,1010.031178774329,26.833419599646515
2025-02-21 15:33:32.466433,0,0,0,24.233125,193980,35.91922661643688,1010.0307658208972,26.836866588892867
2025-02-21 15:33:33.479320,0,0,0,24.23390625,192964,35.913560615233266,1010.030392580669,26.83998208656924
2025-02-21 15:33:34.492098,0,0,0,24.2344921875,194093,35.91936047937279,1010.027978518889,26.860132680478547
2025-02-21 15:33:35.504891,0,0,0,24.2360546875,193753,35.92525620517892,1010.0408904796258,26.752354750050074
2025-02-21 15:33:36.517707,0,0,0,24.23703125,192740,35.919609086963405,1010.0425580674626,26.738435244005178
2025-02-21 15:33:37.530451,0,0,0,24.2376171875,193189,35.93689537784162,1010.0367293712713,26.78708797785459
2025-02-21 15:33:38.543242,0,0,0,24.2387890625,192852,35.92552397602884,1010.0353158351915,26.79888694490535
2025-02-21 15:33:39.556030,0,0,0,24.240546875,191849,35.93718235513562,1010.0400247892228,26.7595807532471
2025-02-21 15:33:40.568496,0,0,0,24.24171875,192852,35.943040605380475,1010.0437332066001,26.72862626283766
2025-02-21 15:33:41.581137,0,0,0,24.242109375,194093,35.95456644601926,1010.0375709426783,26.78006327967389
2025-02-21 15:33:42.594733,0,0,0,24.2423046875,193980,35.95458558595932,1010.0344898082498,26.80578190398136
2025-02-21 15:33:43.607460,0,0,0,24.242890625,191849,35.971876010008906,1010.0320756966044,26.82593284793587
2025-02-21 15:33:44.621182,0,0,0,24.24328125,193866,35.98340406302123,1010.0327427211669,26.820365092188638
